date	FISI1000_10220	FISI1000C_12287	FISI1000C_12733	FISI1000C_25499	FISI1000C_27813	FISI1002_10433	FISI1003_10588	FISI1004A_10923	FISI1005_10779	FISI1012_10072	FISI1012_19048	FISI1012C_23016	FISI1012C_23019	FISI1012C_23020	FISI1012C_23021	FISI1012C_23029	FISI1012C_23031	FISI1012C_27814	FISI1012C_27815	FISI1012C_28047	FISI1013_10074	FISI1013_10625	FISI1013_18635	FISI1013_23034	FISI1013_27816	FISI1013_27817	FISI1018_10465	FISI1018_10466	FISI1018_10467	FISI1018_10468	FISI1018_10469	FISI1018_10470	FISI1018_10548	FISI1018_10992	FISI1018_11584	FISI1018_13321	FISI1018_14009	FISI1018_25514	FISI1018C_12333	FISI1018C_12650	FISI1018C_12651	FISI1018C_12652	FISI1018C_12653	FISI1018C_12654	FISI1018C_12655	FISI1018C_12656	FISI1018C_12657	FISI1018C_12658	FISI1018C_12659	FISI1018C_12660	FISI1018C_12682	FISI1018C_12683	FISI1018C_12684	FISI1018C_12685	FISI1018C_12686	FISI1018C_12687	FISI1018C_12688	FISI1018C_12689	FISI1018C_12690	FISI1018C_12691	FISI1018C_12692	FISI1018C_12693	FISI1018C_12694	FISI1018C_12695	FISI1018C_12696	FISI1018C_12697	FISI1018C_12698	FISI1018C_12699	FISI1018C_12739	FISI1018C_12740	FISI1018C_12741	FISI1018C_13144	FISI1018C_13145	FISI1018C_13146	FISI1018C_13322	FISI1018C_13323	FISI1018C_14010	FISI1018C_14011	FISI1018C_14012	FISI1018C_14014	FISI1018C_14015	FISI1018C_18640	FISI1018C_25520	FISI1018C_25523	FISI1018C_27818	FISI1018C_27819	FISI1019_10383	FISI1019_10384	FISI1019_10385	FISI1019_10387	FISI1019_10388	FISI1019_10389	FISI1019_10390	FISI1019_10391	FISI1019_10392	FISI1019_10393	FISI1019_10471	FISI1019_10472	FISI1019_10473	FISI1019_10474	FISI1019_10517	FISI1019_10634	FISI1019_10750	FISI1019_11583	FISI1019_12700	FISI1019_12701	FISI1019_13147	FISI1019_14017	FISI1019_19087	FISI1019_19088	FISI1019_19103	FISI1019_23359	FISI1019_23361	FISI1019_25650	FISI1019_25659	FISI1019_25661	FISI1019_27820	FISI1019_27822	FISI1019_27823	FISI1019_27824	FISI1019_28104	FISI1019_28105	FISI1019_28122	FISI1019_28125	FISI1019_28126	FISI1022_10075	FISI1022C_12334	FISI1022C_12706	FISI1022C_21076	FISI1022C_23629	FISI1022C_27872	FISI1023_18853	FISI1023_18855	FISI1023_18857	FISI1023_23039	FISI1023_27874	FISI1023_27875	FISI1028_10453	FISI1028_10518	FISI1028_10636	FISI1028_10751	FISI1028_11507	FISI1028_11543	FISI1028_18683	FISI1028_20980	FISI1028_20989	FISI1028_25543	FISI1028C_12335	FISI1028C_12709	FISI1028C_12710	FISI1028C_12711	FISI1028C_12712	FISI1028C_12713	FISI1028C_12714	FISI1028C_12716	FISI1028C_12717	FISI1028C_12718	FISI1028C_12719	FISI1028C_12720	FISI1028C_12721	FISI1028C_12722	FISI1028C_12723	FISI1028C_12724	FISI1028C_12725	FISI1028C_12730	FISI1028C_12731	FISI1028C_12732	FISI1028C_13493	FISI1028C_13494	FISI1028C_13495	FISI1028C_13496	FISI1028C_18686	FISI1028C_18687	FISI1028C_18688	FISI1028C_18689	FISI1028C_20981	FISI1028C_20982	FISI1028C_20983	FISI1028C_20984	FISI1028C_21000	FISI1028C_21285	FISI1028C_21286	FISI1028C_23013	FISI1028C_25544	FISI1028C_25546	FISI1028C_25547	FISI1028C_25550	FISI1029_10452	FISI1029_10476	FISI1029_10477	FISI1029_10479	FISI1029_10480	FISI1029_10481	FISI1029_10482	FISI1029_10483	FISI1029_10484	FISI1029_10485	FISI1029_10486	FISI1029_10487	FISI1029_10520	FISI1029_10521	FISI1029_10522	FISI1029_10523	FISI1029_10524	FISI1029_10525	FISI1029_10638	FISI1029_10639	FISI1029_10863	FISI1029_13497	FISI1029_15300	FISI1029_18690	FISI1029_19098	FISI1029_23677	FISI1029_23679	FISI1029_28137	FISI1029_28205	FISI1029_28206	FISI1038_10599	FISI1038C_12288	FISI1038C_12707	FISI1038C_23015	FISI1038C_28052	FISI1039_18784	FISI1039_18785	FISI1039_18786	FISI1048_10514	FISI1048C_21714	FISI1048C_23058	FISI1048C_25553	FISI1048C_28053	FISI1049_13794	FISI1049_14148	FISI1090A_19350	FISI1092A_15592	FISI1094B_24237	FISI1612B_22646	FISI1801B_12084	FISI1860_12033	FISI1860_26173	FISI1908B_26702	FISI1912B_21716	FISI1913B_26703	FISI1914_17105	FISI2007_10091	FISI2007_26127	FISI2026_13833	FISI2026_15254	FISI2026_15255	FISI2026_16652	FISI2026_17164	FISI2026_26191	FISI2028_13834	FISI2028_26172	FISI2029_13835	FISI2029_26190	FISI2040_10924	FISI2051_10817	FISI2405_10092	FISI2432_13836	FISI2992_24241	FISI3000_12035	FISI3005_28109	FISI3010_10573	FISI3011_18858	FISI3013_21195	FISI3014_28738	FISI3020_10434	FISI3040_10818	FISI3090_26705	FISI3098_13837	FISI3101_17088	FISI3152_14564	FISI3401_28739	FISI3434_14986	FISI3701_17090	FISI3708_24246	FISI3760_10927	FISI3801_17091	FISI3814_26707	FISI3814L_26708	FISI3901_17092	FISI3902_24249	FISI3991_22648	FISI3992_22649	FISI3993_22650	FISI4005_28108	FISI4011_17084	FISI4012_17085	FISI4013_21196	FISI4014_21197	FISI4040_26709	FISI4051_14013	FISI4090_26710	FISI4098_11083	FISI4099_11084	FISI4101_10095	FISI4102_10689	FISI4401_13269	FISI4402_13461	FISI4430_26711	FISI4701_10096	FISI4702_10097	FISI4708_24256	FISI4801_11263	FISI4802_11264	FISI4814_26712	FISI4814L_26713	FISI4901_11265	FISI4902_11266	FISI4961_23687	FISI6111_12106	FISI6112_12107	FISI6113_12108	FISI6114_12109	FISI6115_12110	FISI6116_12111	FISI6117_12112	FISI6118_12113	FISI6119_12114	FISI6201_11143	FISI6202_11144	FISI6961_12175	FISI6962_12986	FISI6970_12038	FISI6971_12039	FISI6972_12040	FISI6973_19019	FISI6974_20247	FISI6975_23603	FISI6976_26112	FISI6977_28732	FISI6981_12041	FISI6982_12984	FISI6983_13065	FISI6984_13462	FISI6985_13839	FISI6986_15194	FISI6987_17124	FISI6988_26111	FISI6990_12042
1707252124	52	12	12	11	17	30	34	0	23	0	0	2	17	6	15	25	25	0	20	20	5	8	4	22	20	22	47	0	24	36	47	46	79	47	38	37	79	87	23	22	22	20	5	9	7	19	15	9	20	20	18	21	25	19	22	22	22	21	23	23	23	23	21	22	23	21	21	22	18	18	20	22	18	22	20	17	23	23	22	21	19	21	22	21	22	22	24	24	24	21	17	22	21	11	13	22	24	19	23	19	17	24	16	23	23	24	24	22	22	23	23	22	22	24	19	24	23	15	23	24	21	24	17	22	17	66	16	15	18	17	20	21	22	18	20	16	21	37	0	50	36	79	47	18	79	48	40	23	21	19	17	18	22	21	22	19	16	11	13	0	23	23	22	22	22	23	22	22	21	15	22	11	20	14	13	23	23	22	21	23	21	22	21	21	20	19	20	20	18	24	19	16	18	22	22	22	20	24	22	20	22	20	22	20	17	21	18	20	20	0	22	0	0	0	24	0	0	66	12	16	21	17	3	17	19	70	17	19	20	14	10	15	0	40	47	45	62	2	0	82	77	43	0	0	0	14	17	18	12	8	10	0	0	3	2	8	0	16	25	26	0	20	3	25	5	0	12	7	16	8	23	34	0	0	17	29	19	21	22	25	25	25	0	0	0	28	24	20	8	10	11	12	22	0	5	25	24	24	25	11	24	22	29	23	25	14	29	25	25	0	19	23	25	25	25	25	25	25	25	14	10	0	0	11	-3	10	0	0	0	0	0	9	9	9	10	10	10	10	5	0
1707252143	52	12	12	11	17	30	34	0	23	0	0	2	17	6	15	25	25	0	20	20	5	8	4	22	20	22	47	0	24	36	47	46	79	47	38	37	79	87	23	22	22	20	5	9	7	19	15	9	20	20	18	21	25	19	22	22	22	21	23	23	23	23	21	22	23	21	21	22	18	18	20	22	18	22	20	17	23	23	22	21	19	21	22	21	22	22	24	24	24	21	17	22	21	11	13	22	24	19	23	19	17	24	16	23	23	24	24	22	22	23	23	22	22	24	19	24	23	15	23	24	21	24	17	22	17	66	16	15	18	17	20	21	22	18	20	16	21	37	0	50	35	79	47	18	79	48	40	23	21	19	16	18	22	21	22	19	16	11	13	0	23	23	22	22	22	23	22	22	21	15	22	11	20	14	13	23	23	22	21	23	21	22	21	21	20	19	20	20	18	24	19	16	18	22	22	22	20	24	22	20	22	20	22	20	17	21	18	20	20	0	22	0	0	0	24	0	0	66	12	16	21	17	3	17	19	70	17	19	20	14	10	15	0	40	47	45	62	2	0	82	77	43	0	0	0	14	17	18	12	8	10	0	0	3	2	8	0	16	25	26	0	20	3	25	5	0	12	7	16	8	23	34	0	0	17	29	19	21	22	25	25	25	0	0	0	28	24	20	8	10	11	12	22	0	5	25	24	24	25	11	24	22	29	23	25	14	29	25	25	0	19	23	25	25	25	25	25	25	25	14	10	0	0	11	-3	10	0	0	0	0	0	9	9	9	10	10	10	10	5	0
1707252259	52	12	12	11	17	30	34	0	23	0	0	2	17	6	15	25	25	0	20	20	5	8	4	22	20	22	47	0	24	36	47	46	79	47	38	37	79	87	23	22	22	20	5	9	7	19	15	9	20	20	18	21	25	19	22	22	22	21	23	23	23	23	21	22	23	21	21	22	18	18	20	22	18	22	20	17	23	23	22	21	19	21	22	21	22	22	24	24	24	21	17	22	21	11	13	22	24	19	23	19	17	24	16	23	23	24	24	22	22	23	23	22	22	24	19	24	23	15	23	24	21	24	17	22	17	66	16	15	18	17	20	21	22	18	20	16	21	37	0	50	35	79	47	18	79	48	40	23	21	19	16	18	22	21	22	19	16	11	13	0	23	23	22	22	22	23	22	22	21	15	22	11	20	14	13	23	23	22	21	23	21	22	21	21	20	19	20	20	18	24	19	16	18	22	22	22	20	24	22	20	22	20	22	20	17	21	18	20	20	0	22	0	0	0	24	0	0	66	12	16	21	17	3	17	19	70	17	19	20	14	10	15	0	40	46	43	62	2	0	82	77	44	0	0	0	14	17	18	12	9	10	0	0	3	2	8	0	16	25	26	0	20	3	25	5	0	12	7	16	8	23	34	0	0	17	29	19	21	22	25	25	25	0	0	0	28	24	20	8	10	11	12	22	0	5	25	24	24	25	11	24	22	29	23	25	14	29	25	25	0	19	23	25	25	25	25	25	25	25	14	10	0	0	10	-3	10	0	0	0	0	0	9	9	9	10	10	10	10	5	0
1707252332	52	12	12	11	17	30	34	0	23	0	0	2	17	6	15	25	25	0	20	20	5	8	4	22	20	22	47	0	24	36	47	46	79	47	38	37	79	87	23	22	22	20	5	9	7	19	15	9	20	20	18	21	25	19	22	22	22	21	23	23	23	23	21	22	23	21	21	22	18	18	20	22	18	22	20	17	23	23	22	21	19	21	22	21	22	22	24	24	24	21	17	22	21	11	13	22	24	19	23	19	17	24	16	23	23	24	24	22	22	23	23	22	22	24	19	24	23	15	23	24	21	24	17	22	17	66	16	15	18	17	20	21	22	18	20	16	21	37	0	50	35	79	47	18	79	48	40	23	21	19	16	18	22	21	22	19	16	11	13	0	23	23	22	22	22	23	22	22	21	15	22	11	20	14	13	23	23	22	21	23	21	22	21	21	20	19	20	20	18	24	19	16	18	22	22	22	20	24	22	20	22	20	22	20	17	21	18	20	20	0	22	0	0	0	24	0	0	66	12	16	21	17	3	17	19	70	17	19	20	14	10	15	0	40	46	43	62	2	0	82	77	43	0	0	0	14	17	18	12	9	10	0	0	3	2	8	0	16	25	26	0	20	3	25	5	0	12	7	16	8	23	34	0	0	17	29	19	21	22	25	25	25	0	0	0	28	24	20	8	10	11	12	22	0	5	25	24	24	25	11	24	22	29	23	25	14	29	25	25	0	19	23	25	25	25	25	25	25	25	14	10	0	0	10	-3	10	0	0	0	0	0	9	9	9	10	10	10	10	5	0
1707260820	52	12	12	11	17	30	32	8	22	0	0	2	17	6	15	25	25	0	20	20	5	8	4	22	20	21	46	0	24	36	47	46	79	47	37	36	79	87	23	21	22	20	5	9	7	19	15	9	20	20	18	21	25	19	22	22	22	21	23	23	23	23	21	22	23	21	21	22	18	18	20	22	18	21	20	17	23	23	22	20	19	21	22	21	22	22	24	24	24	21	17	22	21	11	12	22	24	19	23	19	17	24	16	23	23	24	24	22	22	23	23	22	22	24	19	24	23	15	23	24	21	24	17	22	17	64	16	14	17	17	20	21	22	18	19	15	21	31	0	47	32	79	46	4	79	47	39	23	20	18	15	18	21	20	19	19	16	11	13	0	23	23	20	21	22	23	22	22	21	13	22	9	17	8	10	23	23	22	21	22	22	22	20	20	20	19	20	19	17	23	18	14	16	22	20	21	20	23	20	19	22	20	21	20	17	15	17	20	19	0	22	0	0	0	24	0	0	61	11	15	21	14	1	15	19	68	16	18	20	14	8	15	7	45	43	35	58	0	0	80	76	41	0	0	0	14	17	17	12	5	8	0	0	3	2	7	0	14	25	26	0	20	3	25	5	0	12	7	16	8	23	34	0	0	17	29	19	21	22	25	25	25	0	0	0	28	24	20	8	10	11	12	22	0	5	25	24	24	25	11	24	22	29	23	25	14	29	25	25	0	19	23	25	25	25	25	25	25	25	14	10	0	0	10	-3	10	0	0	0	0	0	9	9	9	10	9	10	10	5	0
1707261009	52	12	12	11	17	29	23	0	19	0	0	2	17	6	15	25	25	0	20	20	5	8	4	22	20	21	47	0	20	27	46	46	79	43	32	35	79	85	23	22	22	20	5	9	7	19	14	7	19	20	17	17	23	17	22	22	21	21	23	23	23	23	21	22	22	19	20	22	16	17	20	22	18	19	20	17	23	23	22	19	19	21	22	20	22	21	24	24	24	21	17	22	21	11	12	22	23	19	23	18	17	24	16	23	23	24	24	22	22	23	23	22	22	24	19	23	23	15	23	24	21	24	17	21	17	46	15	10	7	15	19	18	19	13	19	10	21	0	0	26	0	74	37	0	78	26	0	22	17	9	6	13	12	11	16	13	16	11	13	0	17	19	11	19	21	23	20	19	19	0	20	8	15	7	10	23	23	21	21	14	16	22	13	5	16	0	19	16	14	22	16	12	0	18	17	14	14	21	12	8	21	11	20	13	11	5	16	20	17	0	16	0	0	0	22	0	0	36	2	10	20	4	0	6	13	53	11	14	19	11	1	10	0	21	24	12	50	0	0	75	70	0	0	0	0	12	9	16	7	0	0	0	0	3	2	0	0	6	25	24	0	19	3	25	5	0	12	7	16	8	23	34	0	0	17	29	19	21	22	25	25	25	0	0	0	28	24	20	8	10	11	12	22	0	5	25	24	24	25	11	24	22	29	23	25	14	29	25	25	0	19	23	25	25	25	25	25	25	25	14	10	0	0	10	-3	10	0	0	0	0	0	9	9	9	10	9	10	10	5	0
1707261047	52	12	12	11	17	29	22	0	19	0	0	2	17	6	15	25	25	0	20	20	5	8	4	22	20	21	45	0	13	23	45	46	79	38	27	29	79	83	23	20	22	20	5	9	7	19	13	3	18	19	16	17	21	16	22	22	20	21	23	23	23	23	21	22	21	15	20	22	13	15	20	22	18	19	19	17	23	23	22	15	18	21	22	19	21	21	23	24	24	21	17	22	21	11	12	22	23	19	23	17	16	24	16	23	23	23	23	22	22	23	23	22	22	24	19	23	23	14	23	24	21	24	17	20	17	39	15	7	5	15	17	19	16	11	16	9	21	0	0	12	10	70	32	0	77	17	0	17	11	9	6	13	12	11	16	13	16	11	13	0	13	8	5	16	20	23	18	16	18	0	19	8	15	7	10	23	22	21	21	10	13	19	4	5	16	0	19	15	9	17	15	9	0	16	15	9	11	20	6	5	18	7	20	8	6	2	15	20	18	0	11	0	0	0	22	0	0	33	2	9	20	2	0	5	13	50	11	14	16	11	0	8	0	12	17	0	49	0	0	72	70	0	0	0	0	9	5	13	6	0	0	0	0	3	2	0	0	5	25	24	0	19	1	25	5	0	12	6	16	8	23	34	0	0	17	29	19	21	22	25	25	25	0	0	0	28	24	20	8	10	11	12	22	0	5	25	24	24	25	11	24	22	29	23	25	14	29	25	25	0	19	23	25	25	25	25	25	25	25	14	10	0	0	10	-3	10	0	0	0	0	0	9	9	9	10	9	10	10	5	0
1707261116	52	12	12	11	17	27	18	0	19	0	0	2	17	6	15	25	25	0	20	20	5	8	4	22	20	21	43	0	7	14	45	46	79	35	22	25	78	82	23	19	21	20	5	9	7	19	13	0	16	18	14	16	16	15	22	22	20	21	23	23	23	23	21	22	21	14	18	22	12	13	18	22	18	19	18	15	23	22	22	14	18	21	21	19	21	21	23	24	24	20	17	22	21	11	11	22	22	19	23	16	16	24	16	23	23	23	23	21	21	22	23	20	22	24	18	22	23	13	23	24	21	23	17	20	17	38	13	8	4	15	18	19	16	11	16	8	20	0	0	0	0	68	26	0	71	8	0	15	11	4	3	13	10	7	14	8	15	3	12	0	10	5	3	12	20	22	18	15	15	1	18	4	11	4	11	23	20	21	17	8	9	17	3	0	15	0	15	11	1	13	9	8	0	14	12	0	7	19	5	5	17	3	21	3	2	0	14	20	18	0	4	0	0	0	22	0	0	28	1	8	17	2	0	2	13	49	11	13	16	11	0	7	0	4	12	0	42	0	0	68	70	0	0	0	0	8	3	12	2	0	0	0	0	3	2	0	0	5	25	22	0	19	0	25	5	0	12	5	16	8	23	34	0	0	17	29	19	21	22	25	25	25	0	0	0	28	24	20	8	10	11	12	22	0	5	25	24	24	25	11	24	22	29	23	25	14	29	25	25	0	19	23	25	25	25	25	25	25	25	14	10	0	0	10	-3	10	0	0	0	0	0	9	9	9	10	9	10	10	5	0
1707261144	52	12	12	11	17	27	15	0	19	0	0	2	17	6	15	25	25	0	20	20	5	8	4	22	20	21	42	0	5	0	44	46	79	28	16	17	78	78	23	18	21	20	5	9	7	19	11	0	16	18	11	11	13	12	22	22	19	21	23	23	23	23	21	22	20	10	16	22	11	12	14	22	18	19	15	11	23	22	22	13	18	21	20	17	21	20	22	24	24	21	16	21	21	11	11	21	22	19	23	16	16	24	16	23	23	22	23	20	21	22	23	20	22	24	18	22	23	12	23	24	21	23	16	20	17	37	13	8	3	15	18	19	16	11	15	8	20	0	0	0	0	67	0	0	66	0	0	8	6	4	3	13	10	7	15	8	15	3	12	0	10	5	3	12	20	21	18	8	8	0	18	4	12	4	10	21	20	20	15	6	7	16	0	0	15	0	15	9	0	6	9	5	0	9	10	0	3	18	0	2	17	0	20	1	2	0	13	19	19	0	1	0	0	0	22	0	0	22	0	8	13	1	0	0	12	47	10	12	16	11	0	6	0	0	8	0	40	0	0	66	70	0	0	0	0	7	0	12	2	0	0	0	0	3	2	0	0	5	25	21	0	19	0	25	5	0	12	5	15	8	23	34	0	0	17	29	19	21	22	25	25	25	0	0	0	28	24	20	8	10	11	12	22	0	5	25	24	24	25	11	24	22	29	23	25	14	29	25	25	0	19	23	25	25	25	25	25	25	25	14	10	0	0	10	-3	10	0	0	0	0	0	9	9	9	10	9	10	10	5	0
1707261213	52	12	12	11	17	27	15	0	19	0	0	2	17	6	15	25	25	0	20	20	5	8	4	22	20	21	43	0	4	0	43	44	79	27	15	13	79	78	23	19	21	20	5	9	7	19	10	0	16	18	11	11	13	12	21	22	19	21	23	22	23	23	21	22	20	10	15	22	10	12	14	22	17	19	13	9	23	23	22	13	18	21	20	17	21	20	22	24	24	20	17	21	21	11	11	21	21	19	23	16	16	24	16	23	23	22	23	20	21	22	23	20	22	24	18	23	23	12	23	23	21	23	16	19	17	37	13	8	3	15	18	19	16	11	15	8	20	0	0	6	5	68	11	0	66	13	12	4	5	0	2	10	8	3	9	3	7	0	8	0	9	3	0	9	20	21	19	9	8	0	18	3	8	0	9	21	20	19	16	2	8	17	0	0	14	0	13	4	0	5	4	3	0	3	10	0	0	15	1	0	14	0	13	0	0	0	9	17	19	0	0	0	0	0	19	0	0	20	0	7	12	1	0	0	9	47	10	12	16	11	0	6	0	0	7	0	40	0	0	66	70	0	0	0	0	7	0	12	2	0	0	0	0	3	2	0	0	5	25	21	0	19	0	25	5	0	12	5	15	8	23	34	0	0	17	29	19	21	22	25	25	25	0	0	0	28	24	20	8	10	11	12	22	0	5	25	24	24	25	11	24	22	29	23	25	14	29	25	25	0	19	23	25	25	25	25	25	25	25	14	10	0	0	10	-3	10	0	0	0	0	0	9	9	9	10	9	10	10	5	0
1707261257	52	12	12	11	17	27	15	0	19	0	0	2	17	6	15	25	25	0	20	20	5	8	4	22	20	21	44	0	3	1	43	43	79	25	15	12	79	78	23	20	21	20	5	9	7	19	10	0	15	18	11	12	13	12	21	22	19	21	22	22	23	23	21	22	20	8	15	22	10	12	14	22	17	19	13	9	23	23	22	12	18	21	20	17	21	20	22	24	24	20	17	21	21	11	11	21	22	19	23	16	16	24	15	23	23	22	23	20	21	22	23	20	22	24	18	23	23	12	23	23	21	23	16	19	17	37	13	8	3	15	18	19	16	11	15	8	20	0	0	4	0	66	15	0	67	6	8	5	8	0	2	6	7	3	9	3	7	0	8	0	8	3	0	8	19	21	18	9	8	0	18	3	8	0	9	21	20	20	16	0	8	12	0	0	13	0	10	1	0	4	5	3	0	4	10	0	0	7	0	0	13	0	11	0	0	0	7	15	19	0	0	0	0	0	18	0	0	20	0	7	12	1	0	0	9	47	10	12	16	11	0	6	0	0	7	0	37	0	0	66	70	0	0	0	0	6	0	12	0	0	0	0	0	3	2	0	0	5	25	21	0	19	0	25	5	0	12	5	15	8	23	34	0	0	17	29	19	21	22	25	25	25	0	0	0	28	24	20	8	10	11	12	22	0	5	25	24	24	25	11	24	22	29	23	25	14	29	25	25	0	19	23	25	25	25	25	25	25	25	14	10	0	0	10	-3	10	0	0	0	0	0	9	9	9	10	9	10	10	5	0
1707261315	52	12	12	11	17	27	15	0	19	0	0	2	17	6	15	25	25	0	20	20	5	8	4	22	20	21	43	0	3	1	43	43	79	25	15	12	79	78	23	19	21	20	5	9	7	19	10	0	15	18	11	12	13	12	21	22	19	21	22	22	23	23	21	22	20	8	15	22	10	12	14	22	17	19	13	9	23	23	22	12	18	21	20	17	21	20	22	24	24	20	17	21	21	11	10	21	22	19	23	16	16	24	15	23	23	22	23	20	21	22	23	20	22	24	18	23	23	12	23	23	21	23	16	19	17	37	13	8	3	15	18	19	16	11	15	8	20	0	0	4	0	66	15	0	67	3	8	5	7	0	2	6	7	3	9	3	7	0	8	0	8	3	0	8	19	21	18	9	9	0	18	3	8	0	9	21	20	20	16	0	7	10	0	0	13	0	10	0	0	4	5	3	0	4	9	0	0	6	0	0	13	0	11	0	0	0	7	15	19	0	0	0	0	0	18	0	0	20	0	7	12	1	0	0	9	47	10	12	16	11	0	6	0	0	7	0	38	0	0	66	70	0	0	0	0	5	0	12	0	0	0	0	0	3	2	0	0	5	25	21	0	19	0	25	5	0	12	5	15	8	23	34	0	0	17	29	19	21	22	25	25	25	0	0	0	28	24	20	8	10	11	12	22	0	5	25	24	24	25	11	24	22	29	23	25	14	29	25	25	0	19	23	25	25	25	25	25	25	25	14	10	0	0	10	-3	10	0	0	0	0	0	9	9	9	10	9	10	10	5	0
1707261354	52	12	12	11	17	27	15	0	19	0	0	2	17	6	15	25	25	0	20	20	5	8	4	22	20	21	43	0	3	0	43	43	79	25	15	13	79	78	23	19	21	20	5	9	7	19	10	0	15	18	10	12	13	12	21	22	19	21	22	22	23	23	21	22	20	8	15	22	10	12	14	22	17	19	14	9	23	23	22	12	18	21	20	17	21	20	22	24	24	20	17	21	21	11	10	21	22	19	23	16	16	24	15	23	23	22	23	20	21	22	23	20	22	24	18	23	23	12	23	23	21	23	16	18	17	37	13	8	3	15	18	19	15	11	15	8	20	0	0	4	0	66	13	0	67	3	10	6	8	0	2	6	7	3	9	3	7	0	8	0	8	3	0	8	19	21	18	6	8	0	18	3	8	0	9	21	20	20	16	0	7	10	0	0	13	0	12	0	0	4	5	2	0	5	9	1	0	6	0	0	12	0	10	0	0	0	6	15	18	0	0	0	0	0	18	0	0	20	0	7	12	1	0	0	9	47	10	12	16	11	0	6	1	0	7	0	38	0	0	65	70	0	0	0	0	4	0	11	0	0	0	0	0	3	2	0	0	5	25	20	0	18	0	25	5	0	12	5	15	8	23	34	0	0	17	29	19	21	22	25	25	25	0	0	0	28	24	20	8	10	11	12	22	0	5	25	24	24	25	11	24	22	29	23	25	14	29	25	25	0	19	23	25	25	25	25	25	25	25	14	10	0	0	10	-3	10	0	0	0	0	0	9	9	9	10	9	10	10	5	0
1707261538	49	11	12	10	16	26	15	0	19	0	0	2	17	6	15	25	25	0	20	20	5	7	4	22	20	20	17	10	10	10	10	9	66	0	0	0	18	1	14	1	15	17	5	9	7	19	10	0	13	17	10	12	13	12	12	8	4	16	12	18	20	21	16	19	13	0	8	19	10	8	10	11	8	12	9	7	11	6	3	10	14	8	0	1	0	0	22	22	23	20	16	17	4	4	1	20	1	18	18	5	14	20	6	23	21	16	16	14	15	16	17	9	19	24	2	18	13	5	21	21	19	19	5	8	9	25	12	8	0	8	17	18	4	1	15	8	19	3	0	5	4	66	13	0	65	5	3	4	6	0	1	6	2	0	7	1	1	0	4	0	4	1	0	5	16	20	17	2	6	0	18	3	8	1	8	18	16	19	17	0	3	6	0	0	0	0	8	0	1	0	0	0	0	2	6	1	0	0	0	0	3	0	1	0	0	0	1	11	16	0	0	0	0	0	6	0	0	20	0	7	12	1	0	0	9	47	10	12	16	11	0	6	0	0	0	0	26	0	0	52	64	1	0	0	0	0	0	3	0	0	0	0	0	3	2	0	0	5	25	20	0	18	0	25	5	0	12	4	15	8	23	34	0	0	17	29	19	21	22	25	25	25	0	0	0	28	24	20	8	10	11	12	22	-2	5	25	24	24	25	11	24	22	29	23	25	14	29	25	25	0	19	23	25	25	25	25	25	25	25	14	10	0	0	10	-3	10	0	0	0	0	0	9	9	9	10	9	10	10	5	0
1707261603	49	11	12	10	16	26	14	0	19	0	0	2	17	6	15	25	25	0	20	20	5	7	4	22	20	20	18	5	5	5	5	12	66	0	0	0	17	-11	13	0	13	17	4	7	1	18	2	0	12	16	10	12	6	9	11	1	2	16	9	17	20	22	16	18	11	0	2	17	10	6	6	10	6	8	5	2	10	6	6	9	14	5	2	3	2	2	22	22	23	19	14	17	0	0	0	19	0	18	18	3	14	20	5	22	20	13	14	13	14	15	17	7	19	23	3	15	12	3	21	20	17	18	0	1	4	20	11	8	0	5	16	12	3	0	14	8	19	0	1	2	2	66	11	0	64	4	3	4	6	0	1	6	0	0	5	0	1	0	5	0	3	0	0	4	16	20	17	0	6	0	18	3	8	1	8	18	15	19	17	0	2	6	0	0	1	0	7	0	0	0	0	0	0	2	3	0	0	0	0	0	3	0	0	0	0	0	0	10	15	0	0	0	0	0	5	0	0	20	0	7	12	1	0	0	9	47	10	12	16	11	0	6	0	0	0	0	23	0	0	48	63	0	0	0	0	0	0	1	0	0	0	0	0	3	2	0	0	5	25	20	0	18	0	25	5	0	12	4	15	8	23	34	0	0	17	29	19	21	22	25	25	25	0	0	0	28	24	20	8	10	11	12	22	-2	5	25	24	24	25	11	24	22	29	23	25	13	29	25	25	0	19	23	25	25	25	25	25	25	25	14	10	0	0	10	-3	10	0	0	0	0	0	9	9	9	10	9	10	10	5	0
