date	MATE1002B_18389	MATE1005B_24670	MATE1010_27023	MATE1041B_13082	MATE1064B_11075	MATE1064B_22995	MATE1102_22060	MATE1102_22999	MATE1103_27024	MATE1105_10511	MATE1105_10519	MATE1105_10730	MATE1105_10867	MATE1105_10868	MATE1105_11251	MATE1105_11252	MATE1105_21224	MATE1105_21236	MATE1105_23094	MATE1105_23165	MATE1105_25314	MATE1105_27832	MATE1105_27834	MATE1105C_12308	MATE1105C_12744	MATE1105C_12758	MATE1105C_12764	MATE1105C_12767	MATE1105C_12772	MATE1105C_12773	MATE1105C_12778	MATE1105C_12779	MATE1105C_12780	MATE1105C_12796	MATE1105C_12800	MATE1105C_12801	MATE1105C_12809	MATE1105C_12811	MATE1105C_12816	MATE1105C_13927	MATE1105C_16401	MATE1105C_23096	MATE1105C_23098	MATE1105C_23100	MATE1105C_23166	MATE1105C_23170	MATE1105C_23171	MATE1105C_23173	MATE1105C_25315	MATE1105C_25316	MATE1105C_25317	MATE1105C_25318	MATE1105C_25326	MATE1105C_25330	MATE1105C_25338	MATE1105C_25339	MATE1105C_27848	MATE1105C_27851	MATE1105C_27853	MATE1105C_27854	MATE1106_10606	MATE1107_10575	MATE1201_10049	MATE1201_10124	MATE1201_10125	MATE1201_10157	MATE1201_11290	MATE1201_11396	MATE1201_11509	MATE1201_12163	MATE1201_12166	MATE1201_12167	MATE1201_12204	MATE1201_16415	MATE1201_16418	MATE1201_20585	MATE1201_23198	MATE1201_25985	MATE1201_26106	MATE1201_26137	MATE1201_26138	MATE1201_26139	MATE1201_26145	MATE1201_26164	MATE1201_28302	MATE1201_28303	MATE1201_28740	MATE1201_28745	MATE1203_10160	MATE1203_10198	MATE1203_10381	MATE1203_10382	MATE1203_10507	MATE1203_10550	MATE1203_11098	MATE1203_11099	MATE1203_11157	MATE1203_11160	MATE1203_12843	MATE1203_16946	MATE1203_17063	MATE1203_19078	MATE1203_20634	MATE1203_20639	MATE1203_20640	MATE1203_20643	MATE1203_21234	MATE1203_21235	MATE1203_21237	MATE1203_21263	MATE1203_23249	MATE1203_25359	MATE1203_25360	MATE1203_25361	MATE1203_25362	MATE1203_25363	MATE1203_27856	MATE1203_27857	MATE1203C_16425	MATE1203C_16949	MATE1203C_16951	MATE1203C_27858	MATE1204_10186	MATE1207_10656	MATE1207_10733	MATE1207_10734	MATE1207_10735	MATE1207_11253	MATE1207_12168	MATE1207_20662	MATE1207_26153	MATE1207_26156	MATE1207_28639	MATE1207_28640	MATE1207_28746	MATE1207C_12309	MATE1207C_12748	MATE1207C_12749	MATE1207C_12750	MATE1207C_12753	MATE1207C_12859	MATE1207C_12860	MATE1207C_12861	MATE1207C_12862	MATE1207C_12863	MATE1207C_12864	MATE1207C_12866	MATE1207C_12867	MATE1207C_13001	MATE1207C_13943	MATE1207C_18810	MATE1207C_20665	MATE1207C_20672	MATE1207C_20677	MATE1207C_23389	MATE1207C_25371	MATE1207C_25373	MATE1207C_27859	MATE1207C_27861	MATE1207C_27866	MATE1207C_27871	MATE1208_10556	MATE1209_25411	MATE1212_10545	MATE1212_23335	MATE1213_10657	MATE1214_10182	MATE1214_10658	MATE1214_10737	MATE1214_10738	MATE1214_10782	MATE1214_10784	MATE1214_10790	MATE1214_11254	MATE1214_20687	MATE1214_21155	MATE1214_21160	MATE1214_21288	MATE1214_27895	MATE1214C_12310	MATE1214C_12868	MATE1214C_12869	MATE1214C_12870	MATE1214C_12871	MATE1214C_12872	MATE1214C_12874	MATE1214C_12875	MATE1214C_12876	MATE1214C_12877	MATE1214C_12878	MATE1214C_12880	MATE1214C_12885	MATE1214C_12886	MATE1214C_12887	MATE1214C_12896	MATE1214C_12897	MATE1214C_12898	MATE1214C_13584	MATE1214C_18820	MATE1214C_25423	MATE1214C_25424	MATE1214C_25425	MATE1214C_25427	MATE1214C_25428	MATE1214C_25492	MATE1214C_25502	MATE1214C_27919	MATE1214C_28144	MATE1214C_28145	MATE1214C_28146	MATE1214C_28149	MATE1214C_28152	MATE1214C_28154	MATE1214C_28156	MATE1215_10436	MATE1251_17310	MATE1252_20449	MATE1252_25509	MATE1252_25519	MATE1252_26185	MATE1252_28742	MATE1252C_20450	MATE1252C_20698	MATE1252C_20699	MATE1252C_20703	MATE1252C_25510	MATE1252C_25512	MATE1252C_25513	MATE1253_20451	MATE1253_25657	MATE1253_25692	MATE1253_26009	MATE1253_28747	MATE1253C_25830	MATE1253C_25832	MATE1253C_25833	MATE1253C_25834	MATE1253C_25835	MATE1253C_25836	MATE1253C_25837	MATE1441B_27312	MATE1442B_11193	MATE1501_10003	MATE1501_10172	MATE1501_10173	MATE1501_11158	MATE1501_11941	MATE1501_12998	MATE1501_16472	MATE1501_19076	MATE1502_10512	MATE1506_10557	MATE1506_11061	MATE1506_14920	MATE1506_23573	MATE1507_23459	MATE1507_25533	MATE1508_25929	MATE1721_27466	MATE1721L_28622	MATE1721L_28623	MATE1721L_28624	MATE1721L_28626	MATE1751_27025	MATE2101_10191	MATE2181_27026	MATE2201_10004	MATE2210_13577	MATE2210_25542	MATE2211_12053	MATE2301_11044	MATE2301_16492	MATE2301_23616	MATE2301_26008	MATE2301_26195	MATE2301C_12312	MATE2301C_12902	MATE2301C_12903	MATE2301C_16495	MATE2301C_16496	MATE2301C_16497	MATE2301C_16518	MATE2313_27027	MATE2506_11267	MATE2507_25936	MATE2509_27467	MATE2509_28178	MATE2509_28179	MATE2511_28661	MATE2711_10437	MATE2711_20761	MATE2711_21248	MATE2711_26175	MATE2711_28737	MATE2714_27311	MATE3101_13578	MATE3105_27030	MATE3120_22070	MATE3130_27031	MATE3156_27032	MATE3177_27033	MATE3243_27035	MATE3302_27036	MATE3401_27037	MATE3410_27038	MATE3420_13083	MATE3422_27039	MATE3423_27040	MATE3441_27868	MATE3510_27041	MATE3520_27042	MATE3712_13084	MATE3755_27043	MATE3801_10937	MATE3802_10938	MATE3902_10242	MATE3904_10828	MATE3905_24685	MATE3990_24686	MATE3993_26109	MATE4001_24687	MATE4002_24688	MATE4101_27044	MATE4103_27045	MATE4137_27046	MATE4156_27047	MATE4173_15778	MATE4177_27048	MATE4220_17963	MATE4244_27050	MATE4401_27051	MATE4421_27052	MATE4441_27869	MATE4452_27053	MATE4527_27054	MATE4755_27055	MATE4901_10005	MATE4902_10006	MATE4903_24703	MATE4904_10823	MATE4990_24704	MATE6901_11076	MATE6902_15782	MATE6903_24705	MATE6904_24706	MATE6970_24707	MATE6971_24708	MATE6975_24709	MATE6976_24710	MATE6979_12258	MATE6980_15783	MATE6981_13438	MATE6982_14914	MATE6984_24711	MATE6989_12259	MATE6990_13705
1707252025	52	41	33	30	34	0	0	29	0	40	38	67	90	55	65	100	10	5	0	64	69	67	10	25	25	25	25	23	25	24	25	25	25	26	27	25	27	25	25	25	25	27	27	27	25	23	27	18	27	27	26	25	25	25	20	17	27	24	26	25	38	0	0	0	1	0	0	5	23	4	23	0	-5	0	0	0	0	8	5	22	0	8	18	0	7	27	0	0	17	0	34	34	19	44	40	28	30	34	42	87	36	10	14	0	0	13	0	0	39	44	0	35	34	7	42	38	44	27	22	25	21	19	15	74	33	58	32	79	47	69	14	9	0	0	0	23	20	17	24	25	23	24	21	13	21	20	7	18	22	22	24	19	27	27	26	23	21	18	20	20	25	35	39	37	37	16	63	86	89	80	89	86	34	66	0	59	0	0	0	26	23	23	27	25	25	24	23	25	24	24	25	25	22	25	22	23	26	27	26	25	25	24	24	24	24	26	25	25	19	20	20	27	27	27	34	8	98	71	7	40	0	25	25	23	25	24	23	24	32	66	74	45	0	17	15	19	15	22	26	26	56	30	9	0	0	0	8	0	0	44	43	0	32	11	42	43	37	45	25	2	13	3	7	30	32	29	36	41	40	34	13	50	33	0	0	0	15	7	15	25	0	21	33	38	28	42	43	34	44	39	0	42	0	0	9	26	27	25	34	19	34	0	32	19	4	11	2	16	20	33	9	0	17	16	14	16	6	3	999	1	18	17	29	8	30	15	10	32	32	0	15	3	14	8	19	5	8	10	11	6	998	16	16	5	5	10	10	5	5	4	5	4	3	5	5	5
1707252100	52	41	33	30	34	0	0	29	0	40	38	67	90	55	65	100	10	5	0	64	69	67	10	25	25	25	25	23	25	24	25	25	25	26	27	25	27	25	25	25	25	27	27	27	25	23	27	18	27	27	26	25	25	25	20	17	27	24	26	25	38	0	0	0	1	0	0	5	23	4	23	0	-5	0	0	0	0	8	5	22	0	8	18	0	7	27	0	0	17	0	34	34	19	44	40	28	30	34	42	87	36	10	14	0	0	13	0	0	39	44	0	35	34	7	42	38	44	27	22	25	21	19	15	73	33	58	32	79	48	69	14	9	0	0	0	23	20	17	24	25	23	24	21	14	21	20	7	18	22	22	24	19	27	27	26	22	21	18	20	20	25	35	39	37	37	16	63	86	89	80	89	86	34	66	0	59	0	0	0	26	23	23	27	25	25	24	23	25	24	24	25	25	22	25	22	23	26	27	26	25	25	24	24	24	24	26	25	25	19	20	20	27	27	27	34	8	98	71	7	40	0	25	25	23	25	24	23	24	32	66	74	45	0	17	15	19	15	22	26	26	56	30	9	0	0	0	8	0	0	44	43	0	32	11	42	43	37	45	25	2	13	3	7	30	32	29	36	41	40	34	13	50	33	0	0	0	15	7	15	25	0	21	33	38	28	42	43	34	44	39	0	42	0	0	9	26	27	25	34	19	34	0	32	19	3	11	2	16	20	33	8	0	17	16	13	16	6	3	999	1	18	17	29	8	30	15	10	32	32	0	15	3	14	8	19	5	8	10	11	6	998	16	16	5	5	10	10	5	5	4	5	4	3	5	5	5
1707252124	52	41	33	30	34	0	0	29	0	40	38	67	90	55	65	100	10	5	0	64	69	67	10	25	25	25	25	23	25	24	25	25	25	26	27	25	27	25	25	25	25	27	27	27	25	23	27	18	27	27	26	25	25	25	20	17	27	24	26	25	38	0	0	0	3	0	0	5	23	4	22	0	-5	1	0	0	0	9	2	22	0	8	18	0	4	28	0	0	17	0	34	34	19	44	40	28	30	34	42	87	36	10	14	0	0	13	0	0	39	44	0	35	34	7	42	38	44	27	22	25	21	19	15	73	33	58	32	79	48	69	14	9	0	0	0	23	20	17	24	25	23	24	21	14	21	20	7	18	22	22	24	19	27	27	26	22	21	18	20	20	25	35	39	37	37	16	63	86	89	80	89	86	34	66	0	59	0	0	0	26	23	23	27	25	25	24	23	25	24	24	25	25	22	25	22	23	26	27	26	25	25	24	24	24	24	26	25	25	19	20	20	27	27	27	34	8	98	71	4	40	0	25	25	23	25	24	23	24	32	65	74	45	0	16	15	19	15	22	26	26	56	30	9	0	0	0	8	0	0	44	43	0	32	11	42	43	37	45	25	2	13	3	7	30	32	29	36	41	40	34	13	50	33	0	0	0	15	7	15	25	0	21	33	38	28	42	43	34	44	39	0	42	0	0	9	26	27	25	34	19	34	0	32	19	3	11	2	16	20	33	8	0	17	16	13	16	6	3	999	1	18	17	29	8	30	15	10	32	32	0	15	3	14	8	19	5	8	10	11	6	998	16	16	5	5	10	10	5	5	4	5	4	3	5	5	5
1707252143	52	41	33	30	34	0	0	29	30	40	38	67	90	55	65	100	10	5	0	64	69	67	10	25	25	25	25	23	25	24	25	25	25	26	27	25	27	25	25	25	25	27	27	27	25	23	27	18	27	27	26	25	25	25	20	17	27	24	26	25	38	0	0	0	3	0	0	5	23	4	22	0	-5	1	0	0	0	9	2	22	0	8	18	0	4	28	0	0	17	0	34	34	19	44	40	28	30	34	42	87	36	10	14	0	0	13	0	0	39	44	0	35	34	7	42	38	44	27	22	25	21	19	15	73	33	58	32	79	48	69	19	9	0	0	0	23	20	17	24	25	23	24	21	14	21	20	7	18	22	22	24	19	27	27	26	22	21	18	20	20	25	35	39	37	37	16	63	86	89	80	89	86	34	66	0	59	0	0	0	26	23	23	27	25	25	24	23	25	24	24	25	25	22	25	22	23	26	27	26	25	25	24	24	24	24	26	25	25	19	20	20	27	27	27	34	8	98	71	4	40	0	25	25	23	25	24	23	24	32	65	74	45	0	16	15	19	15	22	26	26	56	30	9	0	45	45	8	0	0	44	43	0	32	11	42	43	37	45	25	2	13	3	7	30	32	28	36	41	40	34	14	49	33	0	30	0	15	8	15	25	0	20	33	38	28	42	43	34	44	39	0	42	0	0	9	26	27	25	34	19	34	0	32	19	3	11	2	16	20	33	8	0	17	16	13	16	6	3	999	1	18	17	29	8	30	15	10	32	32	0	15	3	14	8	19	5	8	10	11	6	998	16	16	5	5	10	10	5	5	4	5	4	3	5	5	5
1707252259	52	41	33	30	35	0	0	29	30	40	38	67	90	55	65	100	10	5	0	64	69	67	10	25	25	25	25	23	25	24	25	25	25	26	27	25	27	25	25	25	25	27	27	27	25	23	27	18	27	27	26	25	25	25	20	17	27	24	26	25	38	0	0	0	3	0	0	5	23	4	22	0	-5	1	0	0	0	9	2	22	0	8	18	0	4	28	0	0	17	0	34	34	19	44	40	28	30	34	42	87	36	10	14	0	0	13	0	0	39	44	0	35	34	7	42	38	44	27	22	25	21	19	15	73	33	58	32	79	48	69	19	9	0	0	0	23	20	17	24	25	23	24	21	14	21	20	7	18	22	22	24	19	27	27	26	22	21	18	20	20	25	35	39	37	37	16	63	86	89	80	89	86	34	66	0	59	0	0	0	26	23	23	27	25	25	24	23	25	24	24	25	25	22	25	22	23	26	27	26	25	25	24	24	24	24	26	25	25	19	20	20	27	27	27	34	8	98	71	3	40	0	25	25	23	25	24	23	24	32	65	74	45	0	16	15	19	15	22	26	26	56	30	9	0	45	45	8	0	0	44	43	0	32	12	42	43	37	45	25	2	13	3	7	30	32	28	37	41	40	34	20	50	33	0	19	2	15	10	16	25	2	20	33	38	28	42	43	34	44	39	0	41	1	0	9	26	27	25	34	19	34	0	32	19	3	11	2	16	20	33	8	0	17	16	13	16	6	3	999	1	18	17	29	8	30	15	10	32	32	0	15	3	14	8	19	5	8	10	11	6	998	16	16	5	5	10	10	5	5	4	5	4	3	5	5	5
1707252332	52	41	33	30	35	0	0	29	30	40	38	67	90	55	65	100	10	5	0	64	69	67	10	25	25	25	25	23	25	24	25	25	25	26	27	25	27	25	25	25	25	27	27	27	25	23	27	18	27	27	26	25	25	25	20	17	27	24	26	25	38	0	0	0	3	0	0	5	23	4	22	0	-5	1	0	0	0	9	2	22	0	8	18	0	4	28	0	0	17	0	34	34	19	44	40	28	30	34	42	87	36	10	14	0	0	13	0	0	39	44	0	35	34	7	42	38	44	27	22	25	21	19	15	73	33	58	32	79	48	69	19	9	0	0	0	23	20	17	24	25	23	24	21	14	21	20	7	18	22	22	24	19	27	27	26	22	21	18	20	20	25	35	39	37	37	16	63	86	89	80	89	86	34	66	0	59	0	0	0	26	23	23	27	25	25	24	23	25	24	24	25	25	22	25	22	23	26	27	26	25	25	24	24	24	24	26	25	25	19	20	20	27	27	27	34	8	98	71	3	40	0	25	25	23	25	24	23	24	32	65	74	45	0	16	15	19	15	22	26	26	56	30	9	0	45	45	8	0	0	44	43	0	32	12	42	43	37	45	25	2	13	3	7	30	32	28	37	41	40	34	20	50	33	0	19	2	15	11	16	25	1	20	33	38	28	42	43	34	44	39	0	41	1	0	9	26	27	25	34	19	34	0	32	19	3	11	2	16	20	33	8	0	17	16	13	16	6	3	999	1	18	17	29	8	30	15	10	32	32	0	15	3	14	8	19	5	8	10	11	6	998	16	16	5	5	10	10	5	5	4	5	4	3	5	5	5
1707260820	52	40	33	26	33	1	0	29	30	40	38	66	90	54	65	100	9	5	0	64	69	67	9	25	25	25	25	23	25	24	25	25	25	26	26	25	27	25	25	25	25	27	27	27	25	23	27	18	27	27	26	25	25	25	19	17	27	24	26	25	38	0	0	0	3	0	0	5	23	4	22	0	-5	1	0	0	0	9	1	22	0	7	18	0	3	28	0	0	17	0	33	34	19	44	40	28	30	34	42	87	36	9	14	0	0	13	0	0	38	44	0	35	34	7	42	38	44	27	22	25	21	19	15	72	31	57	30	77	29	69	17	8	0	0	0	22	20	17	24	25	23	24	19	7	21	20	7	9	21	20	24	16	27	27	26	22	20	17	20	20	25	35	37	36	37	14	62	87	89	80	88	86	32	66	0	59	0	0	0	26	23	22	27	25	25	24	24	25	24	24	25	25	22	24	21	23	26	27	26	25	25	24	24	24	23	26	25	25	19	20	20	27	27	27	34	7	98	71	0	40	0	25	25	23	25	24	23	24	31	61	73	45	0	16	13	17	15	22	26	25	56	26	5	0	43	45	8	0	0	44	43	0	34	0	41	43	35	45	25	2	13	3	7	30	31	28	35	37	39	34	10	50	31	0	0	0	11	8	15	25	0	21	32	37	27	42	42	33	44	35	0	40	0	0	9	26	27	25	34	19	34	0	32	19	2	11	2	16	20	33	8	0	17	16	13	16	6	3	999	1	18	17	29	8	30	15	10	32	32	0	15	3	14	8	19	5	8	10	11	6	998	16	16	5	5	10	10	5	5	4	5	4	3	5	5	5
1707261009	49	35	30	11	17	0	0	26	30	40	33	61	88	48	61	100	2	0	0	53	69	63	7	25	25	25	25	20	24	23	25	24	24	25	23	24	26	25	25	25	25	27	27	27	23	20	21	16	27	27	26	25	25	24	17	15	25	23	26	22	38	0	0	0	1	0	0	3	23	3	21	0	-5	0	0	0	0	9	5	22	0	6	17	0	5	28	0	0	15	0	32	33	15	44	39	26	30	33	41	84	36	7	8	0	0	11	0	0	38	44	0	34	34	7	42	38	44	27	21	25	19	19	15	0	0	50	0	14	0	59	0	0	0	0	0	6	0	0	24	24	21	10	8	2	0	9	1	0	9	1	21	7	23	21	26	3	2	13	19	18	13	33	32	34	35	0	59	78	89	79	77	82	15	66	0	59	0	0	0	25	22	20	27	25	25	20	22	25	24	23	22	24	21	23	15	17	26	27	25	19	25	23	23	20	22	26	23	25	19	20	20	27	27	27	34	7	91	48	0	34	0	23	24	22	22	17	12	19	19	14	71	45	0	3	0	5	6	21	26	24	54	4	0	0	32	41	4	0	0	35	39	0	24	0	40	42	30	45	25	2	13	3	7	30	27	27	30	21	30	23	0	28	13	0	0	0	3	6	9	17	0	13	32	26	25	39	37	25	44	15	0	0	0	0	9	25	27	22	34	19	34	0	32	19	1	8	2	16	20	33	6	0	17	16	13	16	6	3	999	1	18	17	29	7	30	15	10	32	32	0	15	3	14	8	19	5	8	10	11	6	998	16	16	5	5	10	10	5	5	4	5	4	3	5	5	5
1707261047	49	33	28	9	12	0	0	24	29	39	26	54	88	44	51	99	0	0	0	43	69	56	6	25	25	25	23	18	22	22	25	24	24	21	21	23	24	24	25	25	24	27	27	27	18	20	16	15	27	27	26	25	25	18	16	13	22	22	25	18	37	11	0	0	0	0	0	3	22	3	20	0	-5	0	0	0	0	9	4	22	0	6	17	0	5	28	0	0	16	0	31	32	13	44	39	25	30	34	41	82	36	7	8	0	0	11	0	0	36	44	0	33	34	6	42	38	44	27	21	25	18	18	15	0	7	43	12	0	0	48	0	0	0	0	0	6	0	0	22	23	20	7	4	2	0	2	1	0	0	1	21	7	21	16	22	3	1	7	19	17	6	32	29	31	35	0	57	74	89	78	67	79	20	65	0	58	0	0	0	24	20	20	27	24	25	19	21	25	24	17	20	24	20	23	11	13	26	27	24	17	25	22	22	19	16	26	23	24	18	20	20	27	27	27	34	7	92	34	0	32	0	24	24	22	22	13	8	13	15	8	70	45	0	0	0	4	4	21	25	24	52	2	0	0	26	39	3	0	0	36	39	0	23	0	38	42	24	45	24	2	12	3	7	30	28	27	29	10	26	22	0	27	10	0	0	0	3	6	9	17	0	12	32	23	23	38	34	16	44	6	0	0	1	0	8	25	27	21	34	19	34	0	32	19	1	8	2	16	20	33	6	0	17	16	13	16	6	3	999	1	18	17	29	7	30	14	10	32	32	0	15	3	14	8	19	5	8	10	11	6	998	16	16	5	5	10	10	5	5	4	5	4	3	5	5	5
1707261116	48	33	26	5	10	0	0	18	27	59	38	47	88	36	37	98	19	0	0	34	67	53	25	25	25	25	19	15	22	21	25	23	25	18	18	22	22	24	25	24	24	27	27	27	11	19	15	11	26	27	25	25	25	13	14	11	17	18	23	19	37	7	0	0	0	0	0	3	22	3	19	0	-5	0	0	0	0	9	0	22	0	6	16	0	4	28	0	0	15	0	30	32	11	44	39	23	30	34	41	81	36	4	6	0	0	10	0	0	36	44	0	32	34	5	42	36	44	27	20	25	19	17	15	0	8	33	11	1	0	40	4	9	0	0	0	6	0	1	17	10	15	0	0	2	0	2	1	0	0	1	16	7	18	9	24	2	0	1	17	15	7	32	29	27	34	0	46	71	89	77	58	74	4	65	0	58	0	0	0	19	18	17	27	21	25	19	21	25	24	16	20	24	17	21	6	10	26	27	23	11	25	20	22	13	14	26	22	24	18	20	20	27	27	27	33	6	90	22	0	28	0	24	23	21	22	7	5	10	12	2	64	44	0	0	0	2	0	19	23	22	52	0	0	0	24	35	3	0	0	28	38	0	23	0	38	42	21	45	23	1	12	3	7	30	21	25	25	8	27	21	0	26	8	0	0	0	3	6	9	16	0	12	30	23	23	37	28	5	45	0	0	0	0	0	8	25	27	20	34	19	34	0	32	19	1	8	2	16	20	33	6	0	17	16	13	16	6	3	999	1	18	17	29	7	30	14	10	32	32	0	15	2	14	8	19	5	8	10	11	6	998	16	16	5	5	9	10	5	5	4	5	4	3	5	5	5
1707261144	47	30	23	1	7	0	0	14	25	54	25	36	87	31	26	96	14	0	0	18	65	29	25	24	22	25	17	11	19	17	25	23	24	12	17	18	14	24	24	23	23	27	27	27	4	17	8	10	26	27	23	25	25	6	14	7	16	15	20	6	35	6	0	0	0	0	0	2	21	3	20	0	-5	0	0	0	0	9	0	22	0	6	15	0	3	27	0	0	12	0	28	30	7	43	38	21	29	34	41	81	36	3	4	0	0	9	0	0	36	44	0	30	34	0	42	36	44	26	20	25	19	17	15	0	0	28	0	0	0	31	0	0	0	0	0	6	0	1	10	9	10	0	0	2	0	1	1	0	0	1	10	7	17	4	21	2	0	0	14	14	7	32	29	24	35	0	37	64	89	75	48	66	11	61	0	57	0	0	0	17	16	12	27	19	25	15	21	25	24	14	16	23	15	21	2	6	25	27	21	7	25	17	20	9	13	23	21	24	17	20	20	27	27	27	33	6	83	2	0	21	0	22	21	20	20	0	0	2	0	0	54	40	0	0	0	0	0	16	22	16	49	0	0	44	21	34	2	44	0	19	38	0	21	0	38	42	16	44	22	0	12	3	7	30	20	25	25	4	23	21	0	26	8	0	0	0	3	6	9	16	0	12	30	22	23	33	16	0	45	0	0	0	0	0	8	25	27	20	34	19	34	0	32	19	1	8	2	16	20	33	6	0	17	16	13	16	6	3	999	1	18	16	28	7	30	14	10	31	32	0	15	0	14	8	19	5	8	10	11	6	998	16	15	5	5	9	10	5	5	4	5	4	3	5	5	5
1707261213	47	30	22	0	6	0	0	13	25	50	23	35	87	31	22	96	13	0	0	18	64	27	24	23	19	25	17	11	18	16	25	23	24	12	16	18	15	24	24	23	23	27	27	27	4	17	8	10	26	27	22	25	25	4	14	7	15	14	20	3	36	4	0	0	0	0	0	0	21	3	20	0	-5	0	0	0	0	9	0	22	0	5	15	0	2	27	0	0	12	0	28	29	6	43	38	21	29	34	41	81	36	1	4	0	0	9	0	0	37	44	0	30	34	0	42	36	44	26	20	25	19	17	15	0	0	30	0	0	0	24	0	0	0	0	0	6	0	1	10	9	9	0	0	2	0	0	1	0	0	2	11	7	13	1	21	2	0	2	15	13	7	32	29	24	35	0	38	63	89	75	47	66	8	61	0	57	0	0	0	17	16	12	27	20	25	15	20	25	24	13	16	23	15	21	3	6	25	26	22	7	25	17	20	9	9	23	21	24	17	20	20	27	27	27	33	6	82	0	0	20	0	21	20	20	21	0	0	0	0	0	52	39	0	0	0	0	0	15	22	15	49	1	0	43	18	38	2	43	0	18	38	0	21	0	38	42	16	44	22	0	12	3	7	30	20	25	25	4	22	21	0	24	8	0	0	0	3	6	8	16	0	11	30	21	23	32	16	0	45	0	0	0	0	0	8	25	27	20	34	19	34	0	32	19	1	8	2	16	20	33	6	0	17	16	13	16	6	3	999	1	18	16	28	7	29	14	10	30	32	0	15	0	14	8	19	4	8	10	11	6	998	16	15	5	5	8	10	5	5	4	5	4	3	5	5	5
1707261257	47	28	22	1	6	0	0	12	25	49	22	32	87	31	21	96	13	0	0	18	64	28	24	23	18	25	17	10	19	15	25	23	24	12	13	18	16	24	24	23	23	27	27	27	5	17	7	10	26	27	22	25	25	2	14	7	15	15	20	3	36	3	0	0	0	0	0	0	21	3	20	0	-5	0	0	0	0	9	0	21	0	5	15	0	2	27	0	0	12	0	28	30	6	43	38	21	27	34	41	81	36	1	4	0	0	9	0	0	37	44	0	29	34	0	42	36	44	26	20	25	19	17	15	0	0	29	0	0	0	24	0	0	0	0	0	6	0	1	9	10	9	0	0	2	0	0	1	0	0	2	11	7	14	0	21	2	0	1	15	13	7	32	28	24	35	0	36	64	89	75	47	66	7	60	0	57	0	0	0	17	16	11	27	19	25	16	20	25	24	13	16	23	15	21	2	6	25	26	22	7	25	17	20	9	9	22	21	24	17	20	20	27	27	27	33	6	82	0	0	19	0	22	19	20	21	0	0	0	1	0	50	38	0	0	0	0	0	15	22	13	49	0	0	43	15	40	2	43	0	16	38	0	21	0	38	42	15	44	22	0	12	3	7	30	20	25	25	3	23	21	0	24	7	0	0	0	3	6	8	16	0	11	30	21	23	32	16	0	45	0	0	0	0	0	8	25	27	20	34	19	33	0	32	19	1	8	2	16	20	33	5	0	17	16	13	16	6	3	999	1	17	16	28	7	29	14	10	31	32	0	15	0	14	8	19	4	8	10	11	6	998	16	15	5	5	8	10	5	5	4	5	4	3	5	5	5
1707261315	47	28	22	2	6	0	0	12	25	48	22	32	87	31	20	96	13	0	0	18	64	28	25	23	18	25	17	10	19	15	25	23	24	12	13	18	16	24	24	23	22	27	27	27	5	17	7	10	26	27	22	25	25	1	14	7	15	15	20	3	36	3	0	0	0	0	0	0	22	3	20	0	-5	0	0	0	0	9	0	21	0	4	15	0	2	27	0	0	12	0	28	30	6	43	38	21	27	34	41	81	36	1	4	0	0	8	0	0	37	44	0	29	34	0	42	36	44	26	20	25	19	17	15	0	0	29	0	0	0	24	0	0	0	0	0	6	0	1	9	10	9	0	0	2	0	0	1	0	0	2	11	7	14	0	21	2	0	1	15	13	7	32	28	21	35	0	36	64	89	75	47	64	6	60	0	57	0	0	0	17	16	11	27	19	25	16	20	25	24	13	16	23	14	21	2	5	25	26	22	7	25	16	20	9	9	22	21	24	17	20	20	27	27	27	33	6	81	1	0	18	0	21	19	20	21	0	0	1	0	0	51	38	0	0	0	0	0	16	22	13	49	0	0	43	15	40	2	43	0	16	38	0	21	0	38	42	15	44	22	0	12	3	7	30	20	25	25	3	23	21	0	24	7	0	0	0	3	6	8	16	0	11	30	21	23	32	16	0	45	0	0	0	0	0	8	25	27	20	34	19	33	0	32	19	1	8	2	16	20	33	5	0	17	16	13	16	6	3	999	1	17	16	28	7	29	14	10	31	32	0	15	0	14	8	19	4	8	10	11	6	998	16	15	5	5	8	10	5	5	4	5	4	3	5	5	5
