date	LENG1063_26937	LENG1064_26938	LENG1065_25385	LENG1066_26939	LENG1099_27805	LENG1099_27806	LENG1116_24609	LENG1117_20829	LENG1118_20830	LENG1119_27772	LENG1120_19469	LENG1150_27808	LENG1150_27809	LENG1151_27597	LENG1151_27894	LENG1151_27898	LENG1152_27600	LENG1152_27602	LENG1152_27604	LENG1153_27606	LENG1153_27607	LENG1153_27608	LENG1153_27610	LENG1153_27618	LENG1153_27897	LENG1153_27899	LENG1153_27900	LENG1153_27901	LENG1153_27902	LENG1153_27903	LENG1154_27620	LENG1154_27624	LENG1154_27626	LENG1154_27628	LENG1154_27630	LENG1154_27635	LENG1155_27637	LENG1155_27641	LENG1155_27643	LENG1155_27644	LENG1155_27645	LENG1155_27648	LENG1155_27652	LENG1155_27655	LENG1155_27658	LENG1155_27661	LENG1155_27667	LENG1155_27670	LENG1155_27671	LENG1155_27672	LENG1155_27673	LENG1155_27674	LENG1155_27905	LENG1155_27906	LENG1155_27907	LENG1155_27908	LENG1155_27909	LENG1155_27912	LENG1155_27914	LENG1155_27915	LENG1155_27916	LENG1155_27920	LENG1155_27921	LENG1155_27922	LENG1155_27923	LENG1155_27924	LENG1155_27925	LENG1155_27927	LENG1155_27928	LENG1155_28070	LENG1155_28721	LENG1156_27675	LENG1156_27680	LENG1156_27682	LENG1156_27683	LENG1156_27687	LENG1156_27689	LENG1156_27690	LENG1156_27691	LENG1156_27692	LENG1156_27693	LENG1156_27694	LENG1156_27695	LENG1156_27696	LENG1156_27697	LENG1156_27698	LENG1156_27699	LENG1156_27700	LENG1156_28723	LENG1157_27701	LENG1157_27702	LENG1157_27703	LENG1157_27704	LENG1157_27705	LENG1157_27706	LENG1157_27707	LENG1157_27708	LENG1157_27709	LENG1157_27710	LENG1157_27711	LENG1157_27712	LENG1157_27713	LENG1157_27714	LENG1157_27715	LENG1157_27716	LENG1157_27717	LENG1157_27718	LENG1157_27719	LENG1157_27720	LENG1157_27721	LENG1157_27722	LENG1157_27929	LENG1157_27930	LENG1157_27931	LENG1157_27932	LENG1157_27933	LENG1157_27934	LENG1157_27936	LENG1157_27937	LENG1157_27938	LENG1157_27939	LENG1157_27940	LENG1157_27941	LENG1157_27942	LENG1157_27943	LENG1157_27944	LENG1157_27946	LENG1157_27947	LENG1157_27949	LENG1157_27950	LENG1157_27951	LENG1157_27952	LENG1157_27953	LENG1158_27725	LENG1158_27726	LENG1158_27727	LENG1158_27728	LENG1158_27729	LENG1158_27730	LENG1158_27731	LENG1158_27732	LENG1158_27733	LENG1158_27734	LENG1158_27735	LENG1158_27736	LENG1158_27737	LENG1158_27738	LENG1158_27739	LENG1158_27740	LENG1158_27741	LENG1158_27742	LENG1158_27744	LENG1158_27745	LENG1158_27746	LENG1158_27747	LENG1158_27955	LENG1158_27956	LENG1158_27958	LENG1158_27959	LENG1158_27960	LENG1158_27961	LENG1158_27962	LENG1158_27963	LENG1158_27964	LENG1158_27965	LENG1158_27966	LENG1158_27967	LENG1158_28601	LENG1158_28602	LENG1159_27748	LENG1159_27750	LENG1159_27752	LENG1159_27753	LENG1159_27755	LENG1159_27757	LENG1159_27758	LENG1159_27759	LENG1159_27760	LENG1159_28022	LENG1159_28023	LENG1159_28024	LENG1159_28025	LENG1159_28026	LENG1159_28027	LENG1159_28028	LENG1159_28029	LENG1159_28030	LENG1159_28671	LENG1159_28672	LENG1159_28673	LENG1159_28674	LENG1159_28675	LENG1159_28676	LENG1159_28677	LENG1159_28678	LENG1159_28679	LENG1160_27761	LENG1160_27762	LENG1160_27763	LENG1160_27764	LENG1160_27765	LENG1160_28031	LENG1160_28032	LENG1160_28033	LENG1160_28034	LENG1160_28035	LENG1160_28714	LENG1160_28715	LENG1160_28716	LENG1161_28036	LENG1161_28037	LENG1161_28038	LENG1161_28039	LENG1161_28040	LENG1161_28041	LENG1161_28043	LENG1161_28044	LENG1161_28045	LENG1161_28717	LENG1161_28718	LENG1161_28719	LENG1162_27766	LENG1162_27767	LENG1162_27768	LENG1162_27769	LENG1162_27770	LENG1162_28681	LENG1162_28682	LENG1162_28683	LENG1162_28685	LENG1162_28687	LENG1162_28688	LENG1162_28689	LENG1201_10341	LENG1201_10342	LENG1201_10344	LENG1201_10979	LENG1201_10980	LENG1201_11486	LENG1201_13134	LENG1201_13482	LENG1201_14021	LENG1201_16502	LENG1201_18481	LENG1201_20773	LENG1201_20780	LENG1201_22806	LENG1201_25218	LENG1201_27513	LENG1202_10229	LENG1202_10347	LENG1202_14924	LENG1202_16515	LENG1202_22811	LENG1202_25230	LENG1202_27510	LENG1202_27514	LENG1203_18485	LENG1203_20784	LENG1203_22814	LENG1203_25231	LENG1203_25232	LENG1204_10348	LENG1204_16519	LENG1225_20788	LENG1300_24611	LENG1301_10230	LENG1301_10350	LENG1301_10985	LENG1301_13483	LENG1301_18467	LENG1301_20755	LENG1301_20756	LENG1301_22823	LENG1301_22824	LENG1301_25266	LENG1301_27517	LENG1301_27518	LENG1302_10231	LENG1302_10351	LENG1302_11686	LENG1302_14859	LENG1302_18468	LENG1302_27522	LENG1303_10934	LENG1303_16439	LENG1303_18469	LENG1303_25269	LENG1304_10232	LENG1304_22827	LENG1304_26114	LENG1304_27523	LENG1324_26953	LENG1325_26954	LENG1326_26955	LENG1328_16429	LENG1329_16432	LENG1350B_21988	LENG1401_10990	LENG1401_20670	LENG1401_25271	LENG1401_25272	LENG1401_27536	LENG1401_27540	LENG1402_10530	LENG1402_22872	LENG1402_27542	LENG1403_22874	LENG1403_25273	LENG1404_10605	LENG1405_24612	LENG1405_27543	LENG1468B_13806	LENG1501_10233	LENG1501_10353	LENG1501_10538	LENG1501_10612	LENG1501_10613	LENG1501_10855	LENG1501_10879	LENG1501_11120	LENG1501_11226	LENG1501_11496	LENG1501_11498	LENG1501_11689	LENG1501_12161	LENG1501_13168	LENG1501_13170	LENG1501_13487	LENG1501_13488	LENG1501_13955	LENG1501_14840	LENG1501_14841	LENG1501_14842	LENG1501_14844	LENG1501_16525	LENG1501_16529	LENG1501_16532	LENG1501_16546	LENG1501_20730	LENG1501_20731	LENG1501_20741	LENG1501_20742	LENG1501_20747	LENG1501_20748	LENG1501_20750	LENG1501_20751	LENG1501_20752	LENG1501_22940	LENG1501_22941	LENG1501_22942	LENG1501_25277	LENG1501_25278	LENG1501_25279	LENG1501_25280	LENG1501_27550	LENG1501_27562	LENG1501_27563	LENG1582_23685	LENG1583_13468	LENG1584_13469	LENG1601_10234	LENG1601_11687	LENG1601_13966	LENG1601_16423	LENG1601_25289	LENG1601_25290	LENG1601_25291	LENG1601_27572	LENG1602_15044	LENG1602_22956	LENG1602_22957	LENG1602_27573	LENG1603_10235	LENG1603_27574	LENG1604_10236	LENG1619_28558	LENG1621B_26958	LENG1701_10975	LENG1701_12953	LENG1701_13182	LENG1701_16424	LENG1701_20638	LENG1701_22977	LENG1701_25310	LENG1701_27578	LENG1702_16427	LENG1702_18478	LENG1702_20642	LENG1702_22980	LENG1702_25312	LENG1702_27580	LENG1703_11192	LENG1703_16428	LENG1703_28748	LENG1704_11325	LENG1704_25313	LENG1741_10237	LENG1741_13484	LENG1742_13485	LENG1742_13968	LENG1743_20660	LENG1744_21991	LENG1745_24615	LENG1746_26959	LENG1754B_13808	LENG1890_28323	LENG1906_20839	LENG1907_20824	LENG1908_21994	LENG2114_21995	LENG2115_25601	LENG2116_27773	LENG2116_27774	LENG2117_21998	LENG2118_27775	LENG2118_27776	LENG2211_25262	LENG2212_10239	LENG2224_25263	LENG2225_26964	LENG2226_26965	LENG2227_26966	LENG2228_22001	LENG2311_10240	LENG2311_25270	LENG2312_10241	LENG2315_16433	LENG2316_18471	LENG2411_18457	LENG2412_20683	LENG2552B_26967	LENG2578_26969	LENG2581_28134	LENG2582B_24624	LENG2584_26971	LENG2585_28559	LENG2611_15724	LENG2612_28214	LENG2711_20645	LENG2907_28217	LENG2909_26972	LENG2910_26973	LENG2999_10614	LENG3000_16779	LENG3001_28141	LENG3148_28150	LENG3164_26974	LENG3316B_26976	LENG3326B_26977	LENG3585_28198	LENG3921_24632	LENG3923_28657	LENG3926_28658	LENG3931_20823	LENG3940_27515	LENG3941_27516	LENG3983_28324	LENG3987_28326	LENG3989_28327	LENG3993_28328	LENG3995_25416	LENG3999_10696	LENG4001_20859	LENG4001_20877	LENG4001_22944	LENG4001_25281	LENG4001_27570	LENG4993_20805	LENG4994_25857	LENG4994_25874	LENG4994_25876	LENG4997_12935	LENG4997_12936	LENG4997_18535	LENG4997_25614	LENG4997_25618	LENG4997_25619	LENG4997_25887	LENG4997_27784	LENG4998_12938	LENG4998_12939	LENG4998_12940	LENG4998_12945	LENG4998_13132	LENG4998_16739	LENG4998_20589	LENG4998_20590	LENG4998_26128	LENG4998_26187	LENG4998_27794	LENG4998_27795	LENG4999_13008	LENG5999_28617	LENG6991_22014	LENG6992_12944	LENG6993_12946	LENG6993_28663	LENG6994_13701	LENG6996_20597	LENG6997_13079	LENG6998_13080	LENG6999_13010
1707240824	5	5	5	5	19	20	15	14	15	15	15	17	18	22	22	23	23	23	23	23	25	25	23	23	21	25	25	23	23	22	22	25	25	23	24	22	23	25	25	23	25	25	25	25	25	23	25	25	25	24	23	25	20	25	25	20	25	23	25	25	24	23	25	24	25	25	25	22	25	25	0	20	25	25	20	25	25	25	24	25	23	25	24	25	25	25	22	25	0	22	25	25	22	25	25	25	25	25	25	25	23	25	25	25	25	25	25	25	25	22	25	22	24	25	22	24	25	25	24	25	24	25	23	25	25	25	24	25	25	24	25	22	25	25	25	25	25	25	24	24	25	25	25	24	25	25	25	25	25	25	25	25	25	25	25	22	25	22	25	25	25	23	25	25	25	25	22	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	0	0	0	0	0	0	0	0	0	25	25	25	25	25	25	25	25	25	25	0	0	0	25	25	25	25	25	25	25	25	25	0	0	0	25	25	25	25	25	0	0	0	0	0	0	0	25	25	23	25	25	25	24	23	25	25	23	25	25	25	23	25	22	25	25	25	25	25	22	22	25	22	22	25	25	23	22	15	21	23	25	25	23	25	25	24	23	24	23	25	25	25	25	25	22	23	23	25	22	25	21	25	22	22	25	5	5	5	13	15	54	24	25	23	23	25	20	23	19	25	23	23	19	23	25	78	22	24	22	16	22	22	22	7	18	24	22	23	12	22	23	23	24	21	24	9	22	22	24	24	23	23	23	24	24	19	24	22	23	24	22	17	22	24	24	20	23	24	23	18	23	14	15	15	23	24	25	25	25	23	23	25	23	25	23	23	23	25	23	20	77	25	25	23	25	23	25	21	25	23	25	25	25	22	25	23	23	0	23	23	19	20	20	20	20	20	10	10	37	25	51	40	40	25	15	15	15	25	15	15	23	23	15	5	15	5	15	23	23	18	15	15	13	8	36	30	25	36	30	25	18	18	23	15	30	15	0	0	0	20	24	17	17	20	10	0	0	15	15	15	15	15	15	15	10	9999	15	15	15	15	15	38	28	28	28	25	25	25	25	25	25	25	25	28	28	28	28	28	28	28	28	28	28	28	28	0	999	18	18	18	0	18	0	0	0	0
1707240905	5	5	5	5	19	20	15	14	15	15	15	16	17	22	22	22	23	23	22	23	25	25	23	23	19	23	23	23	24	22	20	25	23	23	25	22	23	25	25	23	25	25	25	25	25	23	25	25	25	24	23	25	19	24	25	17	23	21	25	25	23	22	23	24	23	25	25	22	25	25	0	19	25	25	20	22	23	25	24	25	21	24	23	25	25	25	22	25	0	22	25	24	22	25	25	25	25	25	25	25	23	25	25	25	25	25	25	25	25	22	25	22	24	24	22	22	25	25	24	25	23	25	23	24	25	25	24	25	25	24	25	21	25	25	25	25	25	25	24	24	25	25	25	24	25	24	25	25	25	25	24	25	25	25	24	22	25	22	25	25	25	23	25	25	25	25	22	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	0	0	0	0	0	0	0	0	0	25	25	25	25	25	25	25	25	25	25	0	0	0	25	25	25	25	25	25	25	25	25	0	0	0	25	25	25	25	25	0	0	0	0	0	0	0	23	25	22	25	25	24	24	23	25	25	23	25	25	25	23	25	22	25	25	25	25	25	22	22	25	22	22	25	25	22	22	15	20	22	25	25	23	24	24	24	21	24	20	25	25	25	25	25	22	23	23	25	22	25	21	25	21	22	24	5	5	5	13	14	53	24	25	22	23	25	18	23	19	25	23	23	19	23	25	77	19	22	20	8	19	21	14	0	0	24	19	23	4	22	23	23	24	19	23	0	20	17	24	24	21	20	23	24	21	8	24	18	20	24	22	5	22	24	24	19	22	24	22	9	21	14	15	15	22	23	24	25	25	21	23	25	23	25	23	22	23	25	23	20	76	23	25	23	24	23	25	21	25	23	25	25	25	22	25	23	23	0	23	23	19	20	20	20	20	20	10	10	37	25	46	40	39	25	15	15	15	24	15	15	23	23	15	5	15	5	15	23	23	18	15	15	13	8	35	30	25	36	30	25	18	18	23	15	30	15	0	0	0	20	24	17	17	20	10	0	0	15	15	15	15	15	15	15	10	9999	15	15	15	15	15	38	28	28	28	25	25	25	25	25	25	25	25	28	28	28	28	28	28	28	28	28	28	28	28	0	999	18	18	18	0	18	0	0	0	0
1707240930	5	5	5	5	19	20	15	14	15	15	15	15	15	21	21	21	23	22	22	23	25	25	23	23	19	24	22	23	24	22	20	24	23	23	25	22	23	25	25	23	25	25	25	25	25	23	25	25	25	25	23	25	18	23	25	17	23	20	25	24	23	21	23	23	23	23	25	22	25	25	0	18	25	25	20	22	23	25	24	25	21	23	23	25	24	25	22	25	0	22	25	24	22	24	25	25	25	25	25	25	23	25	25	25	25	25	25	25	25	22	25	22	24	24	22	22	25	25	23	25	23	24	23	24	25	25	24	25	25	24	25	20	25	25	25	25	25	25	24	23	25	25	25	24	25	24	25	25	25	25	24	25	25	24	24	22	25	22	25	25	25	23	25	25	25	24	22	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	0	0	0	0	0	0	0	0	0	25	25	25	25	25	25	25	25	25	25	0	0	0	25	25	25	25	25	25	25	25	25	0	0	0	25	25	25	25	25	0	0	0	0	0	0	0	23	25	22	24	25	24	24	23	25	25	23	24	25	25	23	25	22	25	25	25	25	25	22	22	25	22	22	25	25	22	22	15	20	23	24	25	23	24	24	24	21	22	20	25	25	25	25	25	22	23	23	25	22	25	21	25	21	22	24	5	5	5	13	14	53	24	25	23	22	25	18	23	19	25	23	23	19	23	25	77	18	21	18	0	15	20	10	0	0	24	17	22	0	22	23	23	24	17	24	0	17	16	24	24	21	20	23	24	18	2	22	19	17	24	22	0	22	24	24	18	21	23	21	2	18	14	15	15	21	23	24	25	25	21	23	25	23	25	23	22	23	25	23	20	76	23	25	23	24	23	25	21	25	23	25	25	25	22	25	23	23	0	23	23	17	20	20	20	20	20	10	10	37	25	46	40	39	25	15	15	15	24	15	15	23	23	15	5	15	5	15	23	23	18	15	15	13	8	35	30	25	36	30	25	18	18	23	15	30	15	0	0	0	20	24	17	17	20	10	0	0	15	15	15	15	15	15	15	10	9999	15	15	15	15	15	38	28	28	28	25	25	25	25	25	25	25	25	28	28	28	28	28	28	28	28	28	28	28	28	0	999	18	18	18	0	18	0	0	0	0
1707240941	5	5	5	5	18	20	15	14	15	15	15	15	15	20	21	21	23	22	22	23	25	25	23	23	19	23	20	22	21	22	20	24	22	22	23	22	23	25	25	23	25	25	25	25	24	23	25	25	25	25	23	25	18	22	25	16	23	20	24	24	23	21	23	23	23	23	25	22	25	25	0	19	25	24	20	22	22	25	24	25	21	23	23	25	24	25	22	25	0	22	25	24	22	25	25	25	25	25	25	25	23	25	25	25	25	25	25	25	25	22	25	21	24	24	21	21	25	25	23	25	23	24	23	24	25	25	24	25	25	24	24	20	25	25	25	23	25	24	24	23	25	25	25	24	25	24	25	25	25	25	24	25	25	24	24	22	25	22	25	25	25	23	25	25	25	24	22	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	0	0	0	0	0	0	0	0	0	25	25	25	25	25	25	25	25	25	25	0	0	0	25	25	25	25	25	25	25	25	25	0	0	0	25	25	25	25	25	0	0	0	0	0	0	0	23	25	22	24	25	23	24	23	25	25	23	24	25	25	23	25	22	25	25	25	25	25	22	22	25	22	22	24	25	22	22	15	20	23	24	25	22	24	23	24	21	22	20	24	25	25	25	25	22	23	23	25	22	25	21	25	21	22	24	5	5	5	13	14	53	24	25	23	21	25	18	23	19	25	23	23	19	23	25	77	13	20	12	0	11	20	8	0	0	24	15	21	0	22	23	23	24	9	24	0	14	9	24	24	20	19	23	23	16	0	21	19	13	23	21	0	21	24	24	17	19	23	17	0	17	14	15	15	21	23	24	25	25	21	23	25	23	25	23	22	23	25	23	20	75	23	25	23	24	23	24	21	25	23	25	25	25	22	25	23	23	0	23	23	17	20	20	20	20	20	10	10	37	25	44	40	39	25	15	15	15	24	15	15	23	23	15	5	15	5	15	23	23	18	15	15	13	8	35	30	25	36	30	25	18	18	23	15	30	15	0	0	0	20	24	17	17	20	10	0	0	15	15	15	15	15	15	15	10	9999	15	15	15	15	15	38	28	28	28	25	25	25	25	25	25	25	25	28	28	28	28	28	28	28	28	28	28	28	28	0	999	18	18	18	0	18	0	0	0	0
1707241000	5	5	5	5	17	20	15	14	15	15	15	13	15	20	21	21	23	22	22	23	25	25	23	23	19	23	20	22	21	22	20	24	22	22	23	22	23	25	25	23	25	25	25	25	24	23	25	25	25	25	23	25	18	22	25	16	23	20	24	25	22	21	23	23	23	22	25	22	24	25	0	19	25	24	20	22	22	25	24	25	21	23	23	25	23	25	22	25	0	22	25	24	22	25	25	25	25	25	25	25	23	25	25	25	25	25	25	25	25	22	25	21	24	24	22	20	25	25	23	25	22	24	23	24	25	25	24	25	25	24	24	20	25	25	25	22	25	24	24	23	25	25	25	24	25	24	25	25	25	25	24	25	25	24	24	22	25	22	25	25	25	23	25	25	25	24	22	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	0	0	0	0	0	0	0	0	0	25	25	25	25	25	25	25	25	25	25	0	0	0	25	25	25	25	25	25	25	25	25	0	0	0	25	25	25	25	25	0	0	0	0	0	0	0	23	25	22	24	25	23	24	23	23	25	23	24	25	25	23	25	22	25	25	25	25	25	22	22	25	22	22	24	25	22	22	15	20	23	24	25	22	24	22	24	21	22	20	24	25	25	25	25	22	23	23	25	22	25	21	25	21	22	24	5	5	5	13	14	53	24	25	23	21	25	18	23	19	25	23	23	19	23	25	77	11	20	8	0	7	20	5	0	0	24	14	21	0	21	23	23	24	7	24	0	9	6	24	23	19	19	22	23	11	0	20	12	14	23	20	1	20	24	24	14	17	23	14	0	17	14	15	15	21	23	24	25	25	21	23	25	23	25	23	22	23	25	23	20	75	23	25	23	24	23	24	21	25	23	25	25	25	22	25	23	23	0	23	23	17	20	20	20	20	20	10	10	37	25	44	40	39	25	15	15	15	24	15	15	23	23	15	5	15	5	15	23	23	18	15	15	13	8	35	30	25	36	30	25	18	18	23	15	30	15	0	0	0	20	24	17	17	20	10	0	0	15	15	15	15	15	15	15	10	9999	15	15	15	15	15	38	28	28	28	25	25	25	25	25	25	25	25	28	28	28	28	28	28	28	28	28	28	28	28	0	999	18	18	18	0	18	0	0	0	0
1707241012	5	5	5	5	17	20	15	14	14	15	15	13	15	20	21	21	23	22	22	23	25	25	23	23	18	22	20	21	21	22	20	24	22	22	23	22	23	25	25	23	25	25	25	25	24	23	25	25	25	25	23	25	18	20	25	13	23	20	24	25	20	21	23	23	22	22	25	22	23	25	0	19	25	23	18	21	22	25	23	25	21	23	23	25	23	25	22	25	0	22	25	24	22	25	25	25	25	25	25	25	23	25	25	25	25	25	25	25	25	22	25	21	23	24	22	20	25	25	22	25	22	24	23	23	25	25	24	24	25	24	24	20	25	25	25	21	25	24	24	23	25	25	25	24	25	24	24	25	24	25	24	25	25	24	24	22	25	22	25	25	25	23	25	25	25	24	22	25	25	25	25	25	25	25	25	25	25	25	25	24	25	25	25	25	25	25	25	0	0	0	0	0	0	0	0	0	25	25	25	25	25	25	25	25	25	25	0	0	0	25	25	25	25	25	25	25	25	25	0	0	0	25	24	25	25	25	0	0	0	0	0	0	0	23	25	22	24	25	22	23	23	24	25	23	24	25	25	23	24	22	25	25	24	25	25	22	22	25	22	22	24	25	22	22	15	18	23	23	25	22	24	22	24	21	22	19	24	25	25	25	25	22	23	23	25	22	25	21	25	21	22	24	5	5	5	13	14	53	24	25	23	21	23	18	23	19	25	23	23	19	23	25	77	9	19	6	0	4	20	3	0	0	24	12	19	0	22	23	23	24	5	24	0	4	4	24	23	19	19	21	23	11	0	20	11	8	23	18	0	19	24	23	13	17	23	12	0	17	13	15	15	21	23	23	25	25	21	23	25	23	25	23	22	23	25	23	20	75	23	25	23	24	23	23	21	25	23	25	25	25	22	25	23	23	0	23	23	17	20	20	20	20	20	10	10	37	25	41	40	39	25	15	15	15	24	15	15	23	23	15	5	15	5	15	23	23	17	15	15	13	8	35	30	25	36	30	25	18	18	23	15	30	15	0	0	0	20	24	17	17	20	10	0	0	15	15	15	15	15	15	15	10	9999	15	15	15	15	15	38	28	28	28	25	25	25	25	25	25	25	25	28	28	28	28	28	28	28	28	28	28	28	28	0	999	18	18	18	0	18	0	0	0	0
1707241023	5	5	5	5	18	20	15	14	14	15	15	13	15	20	21	21	23	22	22	23	25	25	22	23	18	21	20	21	21	22	20	24	22	22	23	22	23	25	25	23	25	25	25	25	24	23	25	25	25	25	23	25	18	20	25	13	23	20	24	25	20	21	22	23	22	22	25	22	22	25	0	18	25	23	18	21	22	25	23	25	21	23	23	25	23	25	21	24	0	22	25	24	22	25	25	25	25	25	25	25	23	25	25	25	25	25	25	25	25	22	25	21	23	24	22	20	25	25	22	25	22	24	23	23	25	25	23	24	25	23	24	19	25	25	25	21	25	23	24	23	25	25	25	24	25	24	24	25	23	25	24	25	25	24	24	22	25	22	25	25	25	23	25	25	25	24	22	24	25	24	25	25	25	25	25	25	25	25	25	24	25	25	25	25	25	25	25	0	0	0	0	0	0	0	0	0	25	25	25	25	25	25	25	25	25	25	0	0	0	25	25	25	25	25	25	25	25	25	0	0	0	25	24	25	25	25	0	0	0	0	0	0	0	23	25	22	24	25	22	23	23	23	25	23	24	25	25	23	24	22	25	25	24	25	25	22	22	25	22	22	24	25	22	22	15	17	23	23	25	22	24	22	24	21	22	19	24	25	25	25	25	22	23	23	25	22	25	21	25	21	22	24	5	5	5	13	14	53	24	25	23	21	23	18	23	19	25	23	23	19	23	25	76	9	19	6	0	0	19	1	0	0	23	8	19	0	22	23	23	24	2	24	0	2	2	23	23	19	18	21	23	10	0	18	6	6	23	17	0	19	24	23	13	16	23	12	0	14	13	15	15	21	23	23	25	25	21	23	25	23	25	23	22	23	25	23	20	75	23	25	23	24	23	23	21	25	23	25	25	25	22	25	23	23	0	23	23	17	20	20	20	20	20	10	10	37	25	41	40	39	25	15	15	15	24	15	15	23	23	15	5	15	5	15	23	23	17	15	15	13	8	35	30	25	36	30	25	18	18	23	15	30	15	0	0	0	20	24	17	17	20	10	0	0	15	15	15	15	15	15	15	10	9999	15	15	15	15	15	38	28	28	28	25	25	25	25	25	25	25	25	28	28	28	28	28	28	28	28	28	28	28	28	0	999	18	18	18	0	18	0	0	0	0
1707241039	5	5	5	5	18	20	15	14	14	15	15	14	15	19	21	21	23	22	22	23	25	25	23	23	18	20	20	19	21	22	20	24	22	21	23	22	23	25	25	23	25	25	25	25	24	23	25	25	25	25	23	25	18	20	25	13	23	19	24	25	21	20	22	23	22	21	25	22	22	25	0	18	25	23	18	21	22	25	23	25	21	22	23	25	23	24	21	25	0	22	25	24	22	25	25	25	25	25	25	25	23	25	25	25	25	25	25	25	25	22	25	21	23	24	22	19	25	25	22	25	22	24	23	23	25	25	23	24	25	23	24	18	25	25	25	21	24	23	24	23	25	25	25	24	25	24	24	25	23	25	24	25	25	23	24	22	25	22	25	25	25	23	25	25	25	24	22	24	25	24	25	25	25	25	25	25	25	25	25	24	25	25	25	25	25	25	25	0	0	0	0	0	0	0	0	0	25	25	25	25	25	25	25	25	25	25	0	0	0	25	25	25	25	25	25	25	25	25	0	0	0	25	24	25	25	25	0	0	0	0	0	0	0	23	25	21	24	25	23	23	23	23	25	23	24	25	25	23	24	22	25	25	24	25	25	22	22	25	22	22	24	25	22	22	15	17	23	23	25	22	24	21	24	21	22	19	24	25	25	25	25	22	23	23	25	22	25	21	25	21	22	24	5	5	5	13	14	53	24	25	23	21	24	18	23	19	25	23	23	19	23	25	76	8	19	4	0	0	19	0	0	0	24	4	19	0	21	23	22	24	0	22	0	1	1	23	23	18	19	21	23	9	0	16	4	6	23	17	0	17	24	23	12	16	23	8	0	13	12	15	15	21	23	23	25	25	21	23	25	23	25	23	22	23	25	23	20	75	23	24	23	23	23	23	21	25	23	25	25	25	22	25	23	23	0	23	23	17	20	20	20	20	20	10	10	37	25	40	40	39	25	15	15	15	24	15	15	23	23	15	5	15	5	15	23	23	17	15	15	13	8	35	30	25	35	30	25	18	18	23	15	30	15	0	0	0	20	24	17	17	20	10	0	0	15	15	15	15	15	15	15	10	9999	15	15	15	15	15	38	28	28	28	24	25	25	25	25	25	24	25	28	28	28	28	28	28	26	28	26	27	28	28	0	999	18	18	18	0	18	0	0	0	0
1707241047	5	5	5	5	18	20	15	14	14	15	15	14	15	19	21	21	23	22	22	23	25	25	23	23	18	21	20	19	21	22	19	24	22	21	23	22	23	25	25	23	25	25	25	25	24	23	25	25	25	25	23	25	18	20	25	13	23	19	24	25	21	20	22	23	21	21	25	22	22	25	0	18	25	23	18	21	21	25	23	25	21	22	23	25	22	24	21	25	0	22	25	24	22	25	25	25	25	25	25	25	23	25	25	25	25	25	25	25	25	22	25	21	23	24	22	19	25	25	22	25	22	24	23	23	25	25	23	24	25	23	24	18	25	25	25	21	24	23	24	23	25	25	25	24	25	24	24	25	23	25	24	25	25	23	24	22	25	22	25	25	25	23	25	25	25	24	22	24	25	24	25	25	25	25	25	25	25	25	25	24	25	25	25	25	24	25	25	0	0	0	0	0	0	0	0	0	25	25	25	25	25	25	25	25	25	25	0	0	0	25	25	25	25	25	25	24	25	25	0	0	0	25	24	25	25	25	0	0	0	0	0	0	0	23	25	21	24	25	23	23	23	23	25	23	24	25	25	23	24	22	25	25	24	25	25	22	22	25	22	22	24	25	22	22	14	17	23	23	25	22	24	21	24	21	22	19	24	25	25	25	25	22	23	23	25	22	25	21	25	21	22	24	5	5	5	13	14	53	24	25	23	21	24	18	23	19	25	23	23	19	23	25	76	8	19	4	0	0	19	0	0	0	24	4	20	0	21	23	22	24	0	22	0	0	1	23	23	18	19	21	23	9	0	16	3	6	23	17	0	17	24	23	12	16	23	8	0	13	12	15	15	21	23	23	25	25	21	23	25	23	25	23	22	23	25	23	20	75	23	24	23	23	23	23	21	25	23	25	25	25	22	25	23	23	0	23	23	17	20	20	20	20	20	10	10	37	25	40	40	39	25	15	15	15	24	15	15	23	23	15	5	15	5	15	23	23	17	15	15	13	8	35	30	25	35	30	25	18	18	23	15	30	15	0	0	0	20	24	17	17	19	10	0	0	15	15	15	15	15	15	15	10	9999	15	15	15	15	15	38	28	28	28	24	25	25	25	25	25	24	24	28	28	28	28	28	28	26	28	24	27	28	27	0	999	18	18	18	0	18	0	0	0	0
